scope,outcome,n_regions,n_splits,mean_train_rho_cyc,mean_outcome,pearson_rho_cyc,pearson_p,spearman_rho_cyc,spearman_p,partial_beta_rho_cyc
group=normal;aspect=helpful,test_log_loss,400,20,0.007713188125349661,0.5759591910156229,0.3770652130203529,5.821152016481241e-15,0.0027187669922937017,0.9567716202534597,-0.07274324571496084
group=normal;aspect=helpful,test_brier,400,20,0.007713188125349661,0.19498557293651614,0.3868518296301331,9.947649366500688e-16,-0.0011743198394989966,0.9813209118487896,-0.06327862687294919
group=normal;aspect=helpful,test_error_rate,400,20,0.007713188125349661,0.2893754439038294,0.4658871784622288,6.061624288273689e-23,-0.029592011321329312,0.5551120046324168,0.04000166424757261
group=normal;aspect=helpful,test_calibration_abs_error,400,20,0.007713188125349661,0.01836405012641605,0.13915882578065777,0.005302731170670529,0.031140944630903944,0.5345861925714739,0.1176972653764326
group=normal;aspect=helpful,test_pair_calibration_mae,400,20,0.007713188125349661,0.03185289194631012,0.03066201808971061,0.5408917744904984,-0.08062587891174318,0.10737748034481759,-0.06966595289705235
group=normal;aspect=helpful,test_majority_edge_error,400,20,0.007713188125349661,0.036887875312027696,0.326427205361842,2.196803411671812e-11,0.14716370281845814,0.003176284879236984,0.22734661277811338
group=normal;aspect=overall,test_log_loss,400,20,0.0065839694413245406,0.5806001001595983,0.30503685938728264,4.641851559765111e-10,-0.13535615847599047,0.006705256361383866,-0.04001963595115625
group=normal;aspect=overall,test_brier,400,20,0.0065839694413245406,0.1970943144863809,0.3172753031267771,8.348092647530788e-11,-0.13705510659441622,0.006042045987212007,-0.02952420921545516
group=normal;aspect=overall,test_error_rate,400,20,0.0065839694413245406,0.29542210176061373,0.4003166020350618,7.930700269406069e-17,-0.14450576723217012,0.0037760683138251734,0.06476324812777552
group=normal;aspect=overall,test_calibration_abs_error,400,20,0.0065839694413245406,0.017010079837912237,0.1267622066235755,0.011163008604694978,0.05180244876530478,0.301369646313674,0.10655342075081213
group=normal;aspect=overall,test_pair_calibration_mae,400,20,0.0065839694413245406,0.029418166206390765,0.06216444065154332,0.21475425846394483,-0.06592147450921568,0.18826300115332711,0.005817275293288937
group=normal;aspect=overall,test_majority_edge_error,400,20,0.0065839694413245406,0.04725130465993465,0.25420379372318036,2.5627571889209573e-07,0.07733075896548458,0.12256701684022367,0.17144695707740332
group=normal;aspect=truthful,test_log_loss,400,20,0.033698671236671654,0.6199780690716541,0.03996086595141635,0.4254309538520058,-0.021418258864117898,0.6693257190017814,-0.015246664670606617
group=normal;aspect=truthful,test_brier,400,20,0.033698671236671654,0.21433043638342977,0.04845987075028812,0.3336778382460448,-0.018425365158532242,0.7133316730358944,-0.009227126834276905
group=normal;aspect=truthful,test_error_rate,400,20,0.033698671236671654,0.32084370572945564,0.05262918829590677,0.29371005099306896,-0.01541955772438258,0.7585051958133293,-0.008484915955092188
group=normal;aspect=truthful,test_calibration_abs_error,400,20,0.033698671236671654,0.04038949538078753,-0.04774452532040428,0.3408711275866235,-0.08050344064650404,0.10791398402197076,-0.05669876225777508
group=normal;aspect=truthful,test_pair_calibration_mae,400,20,0.033698671236671654,0.06932509823817021,-0.028601797879920947,0.5684318792046739,-0.10786754917218233,0.031013738849488923,-0.03381576980145969
group=normal;aspect=truthful,test_majority_edge_error,400,20,0.033698671236671654,0.05427349727507481,-0.015580640309936278,0.7560617916707969,-0.0859861282853903,0.08588367343400767,-0.04506125993176833
