scope,outcome,n_regions,n_splits,mean_train_rho_cyc,mean_outcome,pearson_rho_cyc,pearson_p,spearman_rho_cyc,spearman_p,partial_beta_rho_cyc
aspect=harmless,test_pair_calibration_mae,3000,50,0.06494515671477638,0.10101216771842132,0.022104379671965838,0.22614460031852027,0.0010419201157689016,0.9545097091105037,-0.001985473414194254
aspect=harmless,test_majority_edge_error,3000,50,0.06494515671477638,0.14607027827572344,0.025101228370061446,0.16928822001999802,-0.010789034925217827,0.5547142778330825,-0.001828049940590059
aspect=helpful,test_log_loss,3000,50,0.006325524654106769,0.5865005393363579,0.13368428042292518,1.9502855175988845e-13,-0.06830461292273476,0.00018110527466950124,0.002007856748867598
aspect=helpful,test_brier,3000,50,0.006325524654106769,0.19516916255098654,0.14324438014681534,3.190177426830231e-15,-0.08488051476450162,3.230963115548938e-06,0.013508742953589488
aspect=helpful,test_error_rate,3000,50,0.006325524654106769,0.285053407267279,0.1754751332698536,3.5827671231738534e-22,-0.10603817143641016,5.816512899475686e-09,0.04998604125949691
aspect=helpful,test_calibration_abs_error,3000,50,0.006325524654106769,0.02988932640814429,0.09286491591731633,3.481625929441233e-07,0.023362440373604486,0.20080731833971008,0.03752647029270635
aspect=helpful,test_pair_calibration_mae,3000,50,0.006325524654106769,0.045189753062156945,0.14394149527007166,2.337185022882527e-15,0.05516525812947312,0.0025063968193739608,0.09980413216952091
aspect=helpful,test_majority_edge_error,3000,50,0.006325524654106769,0.06861582388386452,0.06616077303026663,0.00028758030643682357,-0.052828382792416806,0.003799505179513764,0.02653086325396705
aspect=overall,test_log_loss,3000,50,0.005503925565788689,0.6225043833147769,0.08403666448195615,4.043884207024744e-06,-0.14233268870363205,4.78108472685465e-15,-0.022938314522012334
aspect=overall,test_brier,3000,50,0.005503925565788689,0.21061742242435988,0.10507264751212803,7.99131632441427e-09,-0.147145826127314,5.483373021742497e-16,-2.0804073226369253e-05
aspect=overall,test_error_rate,3000,50,0.005503925565788689,0.31322244826330486,0.13500903350149862,1.12195174617866e-13,-0.1550917346218032,1.3086946206743403e-17,0.03399036892364886
aspect=overall,test_calibration_abs_error,3000,50,0.005503925565788689,0.033783052114451095,0.04541867301036963,0.0128488908564624,-0.05041398204599801,0.005746730868926185,-0.0023243049864959966
aspect=overall,test_pair_calibration_mae,3000,50,0.005503925565788689,0.05061194159917535,0.1525556812133832,4.405980878503084e-17,0.06861562673506962,0.00016916807819129234,0.12216669181582544
aspect=overall,test_majority_edge_error,3000,50,0.005503925565788689,0.09940904507320056,0.08014683728139121,1.1073959554601684e-05,-0.09221076841858708,4.208677008335472e-07,0.044203970736009936
aspect=truthful,test_log_loss,3000,50,0.03278074842385499,0.7173052849323666,0.19235398432874712,2.1451834769670293e-26,0.10982161842462425,1.63028609740785e-09,0.03931457413817747
aspect=truthful,test_brier,3000,50,0.03278074842385499,0.24680885897023874,0.20510922343395122,7.37454299048433e-30,0.10778683953187106,3.2485661020339987e-09,0.03508055898865832
aspect=truthful,test_error_rate,3000,50,0.03278074842385499,0.38094320749833605,0.18506983292536439,1.598837902829287e-24,0.09601325851796888,1.3728327971964084e-07,0.022685508026267988
aspect=truthful,test_calibration_abs_error,3000,50,0.03278074842385499,0.07101166250654639,-0.031471326532415946,0.084804638991766,-0.1235728586192065,1.109059062164393e-11,-0.07999908815846969
aspect=truthful,test_pair_calibration_mae,3000,50,0.03278074842385499,0.10119707421593993,0.055471732770365545,0.0023706087988992273,0.02318064168673796,0.20433499430602764,0.03637843068276479
aspect=truthful,test_majority_edge_error,3000,50,0.03278074842385499,0.14453903524402778,0.17111666392673983,3.791251731116593e-21,0.08248225432251778,6.080642327495106e-06,0.05463875147043204
group=all;aspect=harmless,test_log_loss,1000,50,0.055973431257606676,0.4978267421779014,-0.06700724078601707,0.03411698536454626,-0.03970925170925171,0.20960907539575796,-0.08584695827423
group=all;aspect=harmless,test_brier,1000,50,0.055973431257606676,0.1643620853438897,-0.048613421121465744,0.12447045912835036,-0.013562545562545564,0.6683827564632585,-0.06163690482725153
group=all;aspect=harmless,test_error_rate,1000,50,0.055973431257606676,0.25013826166833314,-0.010005159140917276,0.7520001511929779,0.014854752371122925,0.6389360633261006,-0.027751744315122853
group=all;aspect=harmless,test_calibration_abs_error,1000,50,0.055973431257606676,0.054365634164464015,-0.007549500048773011,0.8115391023696977,0.0018653178653178656,0.9530215582208172,-0.02359591615648942
