rep,n_models,n_edges,eligible_triples,cyclic_triples,cycle_rate,weighted_cycle_intensity_sum,weighted_cycle_intensity_mean,hodge_n_models,hodge_n_edges,hodge_gradient_energy,hodge_cyclic_residual_energy,hodge_total_energy,hodge_rho_cyc
129,21,210,1330,28,0.021052631578947368,0.005811675815247685,0.00020755985054456017,21,210,5601.747200547168,191.22628284686493,5792.973483394034,0.03301003938565031
130,21,210,1330,14,0.010526315789473684,0.00824494287725178,0.00058892449123227,21,210,5447.655774495768,198.23933983647174,5645.895114332239,0.03511211877337864
131,21,210,1330,9,0.006766917293233083,0.0037536241276818474,0.0004170693475202052,21,210,5423.691806463203,224.72076172141414,5648.412568184611,0.03978476412774483
132,21,210,1330,14,0.010526315789473684,0.015939294652268007,0.001138521046590572,21,210,5430.3937541378955,235.06534248430088,5665.459096622192,0.04149096101045886
133,21,210,1330,14,0.010526315789473684,0.002083209034446113,0.0001488006453175795,21,210,5371.866419203972,183.44001039293778,5555.306429596907,0.03302068260638652
134,21,210,1330,27,0.02030075187969925,0.007269377301496366,0.0002692361963517173,21,210,5445.962239481842,217.76218624247662,5663.7244257243165,0.0384485843367331
135,21,210,1330,14,0.010526315789473684,0.003213354865448375,0.0002295253475320268,21,210,5393.320890686626,188.72532283725573,5582.046213523876,0.03380934439059683
136,21,210,1330,20,0.015037593984962405,0.01086950866819066,0.0005434754334095332,21,210,5465.223129941924,238.85141946562732,5704.074549407553,0.041873824999435774
137,21,210,1330,17,0.012781954887218045,0.0023687031007321017,0.00013933547651365303,21,210,5560.984082195449,194.59751325075354,5755.581595446203,0.03381022578234638
138,21,210,1330,28,0.021052631578947368,0.004695841226460752,0.00016770861523074114,21,210,5546.5505157388325,186.66922851153402,5733.219744250364,0.03255923143339094
139,21,210,1330,18,0.013533834586466165,0.007343802229078045,0.000407989012726558,21,210,5440.652295631315,221.89903610556132,5662.55133173687,0.039187112505609446
