rep,n_models,n_edges,eligible_triples,cyclic_triples,cycle_rate,weighted_cycle_intensity_sum,weighted_cycle_intensity_mean,gradient_energy,cyclic_residual_energy,total_energy,rho_cyc
187,20,72,103,11,0.10679611650485436,0.052334899901519426,0.004757718172865402,358.9259372473305,84.68285273663734,443.608789983968,0.19089534438597977
188,20,85,121,6,0.049586776859504134,0.11038947282559029,0.018398245470931714,424.39273440049675,134.66211374098305,559.0548481414793,0.2408746014611151
189,21,85,125,6,0.048,0.020520086892771756,0.003420014482128626,466.70438571184883,75.96035712937741,542.6647428412265,0.1399765843118391
190,20,76,103,5,0.04854368932038835,0.07454613433220615,0.01490922686644123,558.3790241637294,113.24378096538489,671.6228051291133,0.16861217353037142
191,20,73,100,17,0.17,0.12895228902147943,0.007585428765969378,350.9988353969609,93.10079607495503,444.0996314719161,0.20963943556175305
192,19,76,114,5,0.043859649122807015,0.02438904584822435,0.00487780916964487,363.3718165613764,109.71281078003075,473.08462734140704,0.2319094818121309
193,20,64,74,2,0.02702702702702703,0.008720822930190752,0.004360411465095376,353.3586284679353,69.24904090962104,422.60766937755704,0.1638612971970323
194,20,80,144,8,0.05555555555555555,0.06959233336517794,0.008699041670647242,364.9251357573979,86.47973817571366,451.40487393311105,0.19157909710236798
195,20,82,128,4,0.03125,0.1461044796217607,0.03652611990544018,356.8259598887799,116.42500012438258,473.25096001316246,0.24601112298038333
196,21,73,90,6,0.06666666666666667,0.012277198658320944,0.002046199776386824,395.4639372810897,76.72019152073587,472.18412880182484,0.16247939488227747
197,20,62,62,2,0.03225806451612903,0.10245387174833635,0.05122693587416818,312.73779837954436,91.91034862026393,404.6481469998094,0.22713646238520208
198,20,75,112,7,0.0625,0.07863843387712857,0.011234061982446942,469.95454195698335,103.61362079514223,573.5681627521267,0.18064744092136772
199,21,68,80,9,0.1125,0.06547432705250818,0.007274925228056462,312.68236756301883,69.4951276214294,382.1774951844483,0.18183992646633823
