rep,n_models,n_edges,eligible_triples,cyclic_triples,cycle_rate,weighted_cycle_intensity_sum,weighted_cycle_intensity_mean,hodge_n_models,hodge_n_edges,hodge_gradient_energy,hodge_cyclic_residual_energy,hodge_total_energy,hodge_rho_cyc
103,19,66,92,3,0.03260869565217391,0.006933519657031893,0.002311173219010631,19,66,342.9170728286525,43.94259520878767,386.85966803744003,0.11358794632614672
104,19,66,92,2,0.021739130434782608,0.01120675235858773,0.005603376179293865,19,66,387.1125878776842,44.32562452627344,431.43821240395755,0.10273921792715744
105,19,66,92,3,0.03260869565217391,0.030103761381475663,0.010034587127158554,19,66,370.3103190544435,42.82158819173827,413.13190724618164,0.10365112798276621
106,19,66,92,0,0.0,0.0,0.0,19,66,357.8496572203911,37.64019004555613,395.489847265947,0.09517359372374735
107,19,66,92,2,0.021739130434782608,0.005038075438075438,0.002519037719037719,19,66,463.4564954525682,37.73253356655918,501.18902901912736,0.07528603257817751
108,19,66,92,1,0.010869565217391304,0.04138775510204082,0.04138775510204082,19,66,400.66264372514485,46.97011649675613,447.632760221901,0.10493002449926152
109,19,66,92,7,0.07608695652173914,0.027030408181240518,0.0038614868830343604,19,66,398.5404566513801,36.956687655677655,435.4971443070574,0.08486091846705769
110,19,66,92,2,0.021739130434782608,0.004897024428274429,0.0024485122141372144,19,66,409.7532234412046,46.03532879073944,455.7885522319439,0.10100150292347132
111,19,66,92,6,0.06521739130434782,0.029178827016948558,0.004863137836158093,19,66,404.7473811410866,52.86503065699959,457.6124117980859,0.1155235944088104
112,19,66,92,4,0.043478260869565216,0.01111296788411087,0.002778241971027717,19,66,402.62013588414726,51.41777931751978,454.03791520166686,0.1132455629717221
113,19,66,92,2,0.021739130434782608,0.0035812104199200974,0.0017906052099600487,19,66,407.29252517471764,48.22007533845672,455.51260051317433,0.1058589274679397
114,19,66,92,3,0.03260869565217391,0.011651232536025163,0.003883744178675054,19,66,360.18680961662295,42.37433366280016,402.561143279423,0.10526185741028557
115,19,66,92,3,0.03260869565217391,0.014956632278830557,0.004985544092943519,19,66,424.5109778817703,49.486877566450396,473.99785544822066,0.1044031676465176
116,19,66,92,4,0.043478260869565216,0.005041486590038315,0.0012603716475095784,19,66,363.2872644233849,47.58245997209854,410.8697243954835,0.11580911697036587
117,19,66,92,6,0.06521739130434782,0.06073118650922019,0.010121864418203366,19,66,410.28483605228354,72.97998103196402,483.2648170842474,0.15101447167680207
118,19,66,92,4,0.043478260869565216,0.018394819466248036,0.00459870486656201,19,66,397.20576709990195,48.95369371058078,446.1594608104825,0.10972241543786314
119,19,66,92,5,0.05434782608695652,0.04360697355560068,0.008721394711120135,19,66,395.0638976242453,55.57254167066738,450.63643929491235,0.123320124217249
120,19,66,92,0,0.0,0.0,0.0,19,66,428.56572831289793,29.785121119535425,458.35084943243356,0.06498323534562601
121,19,66,92,6,0.06521739130434782,0.022149790248948045,0.0036916317081580074,19,66,344.4232019580732,47.91168000070675,392.3348819587797,0.1221193480465001
122,19,66,92,2,0.021739130434782608,0.0021714754867464226,0.0010857377433732113,19,66,432.3466805668322,45.36295968115892,477.70964024799116,0.09495927203313263
123,19,66,92,1,0.010869565217391304,0.0005587484035759898,0.0005587484035759898,19,66,385.47810363551855,35.73285401220731,421.21095764772576,0.08483362876350432
