rep,n_models,n_edges,eligible_triples,cyclic_triples,cycle_rate,weighted_cycle_intensity_sum,weighted_cycle_intensity_mean,gradient_energy,cyclic_residual_energy,total_energy,rho_cyc
68,21,210,1330,39,0.029323308270676692,0.019398465445675993,0.000497396549889128,5456.918250649036,346.25158420521507,5803.169834854245,0.05966594017731547
69,21,210,1330,30,0.022556390977443608,0.046068794122027384,0.001535626470734246,5419.2199668240155,398.341645219601,5817.561612043619,0.06847226927428617
70,21,210,1330,29,0.02180451127819549,0.025859709267959687,0.0008917141126882652,5518.030150988657,363.1164166471498,5881.146567635801,0.061742453188532116
71,21,210,1330,25,0.018796992481203006,0.01622851877003979,0.0006491407508015918,5634.996116982566,385.35122508449837,6020.347342067058,0.0640081382666851
72,21,210,1330,33,0.02481203007518797,0.02498008314096642,0.0007569722163929218,5528.652547505495,407.4243687346888,5936.076916240186,0.06863529136895766
73,21,210,1330,35,0.02631578947368421,0.023013256006511797,0.0006575216001860514,5830.402852126386,428.6182241751526,6259.021076301538,0.06848007363292401
74,21,210,1330,37,0.027819548872180452,0.017996370635111034,0.0004863883955435415,5348.9064876559205,369.2971978125935,5718.203685468512,0.06458272879489702
75,21,210,1330,43,0.032330827067669175,0.043627166803311954,0.0010145852744956269,5201.428618590177,355.7913215719905,5557.219940162166,0.06402325720468212
76,21,210,1330,36,0.02706766917293233,0.018573259175968988,0.0005159238659991386,5669.05309537896,347.9451127301023,6016.998208109062,0.057827026150876926
77,21,210,1330,30,0.022556390977443608,0.024459138554443795,0.0008153046184814598,5220.35509066834,408.545745968015,5628.90083663634,0.07258002189502943
78,21,210,1330,23,0.017293233082706767,0.02080843326159186,0.0009047144896344287,5428.574722224368,348.1781221586226,5776.752844382994,0.06027228990715301
79,21,210,1330,39,0.029323308270676692,0.016647985049182832,0.0004268714115175085,5285.227046777548,404.44980764820275,5689.676854425748,0.07108484681930559
80,21,210,1330,46,0.03458646616541353,0.02887351303345417,0.0006276850659446559,5241.011293885047,380.34002646232534,5621.3513203473685,0.06765989257522913
81,21,210,1330,24,0.01804511278195489,0.010285243579485135,0.00042855181581188056,5262.025579793151,313.28190506898284,5575.30748486214,0.056190964519821335
82,21,210,1330,42,0.031578947368421054,0.04648718357084418,0.0011068377040677185,5396.40678597979,370.6944758993583,5767.10126187915,0.06427743489604885
83,21,210,1330,33,0.02481203007518797,0.039756040612667805,0.001204728503414176,5600.242557494995,405.90819672744965,6006.150754222446,0.06758208598778309
84,21,210,1330,31,0.02330827067669173,0.017927582333260847,0.0005783091075245435,5830.374038175671,393.31645557179115,6223.690493747458,0.06319666056127485
85,21,210,1330,29,0.02180451127819549,0.024079941405509092,0.0008303428070865203,5333.951942298425,446.7424271603487,5780.694369458762,0.07728179326010218
86,21,210,1330,23,0.017293233082706767,0.011104747201397935,0.00048281509571295383,5261.61317378391,395.04064729994053,5656.653821083853,0.0698364545179553
