rep,n_models,n_edges,eligible_triples,cyclic_triples,cycle_rate,weighted_cycle_intensity_sum,weighted_cycle_intensity_mean,hodge_n_models,hodge_n_edges,hodge_gradient_energy,hodge_cyclic_residual_energy,hodge_total_energy,hodge_rho_cyc
151,20,88,187,7,0.0374331550802139,0.029293213568727394,0.004184744795532484,20,88,581.927643578384,70.91816889182212,652.8458124702054,0.10862927744529063
152,20,88,187,4,0.0213903743315508,0.05185036733683976,0.012962591834209938,20,88,649.2665643276837,77.59233052474119,726.8588948524244,0.10675019742379971
153,20,88,187,8,0.0427807486631016,0.015266388266516582,0.0019082985333145727,20,88,605.3581791082676,40.31222834708221,645.6704074553497,0.06243468475805891
154,20,88,187,8,0.0427807486631016,0.023678417187902822,0.0029598021484878523,20,88,619.0135334712274,56.20595027118116,675.2194837424084,0.08324100773819397
155,20,88,187,5,0.026737967914438502,0.01647937848960253,0.003295875697920507,20,88,645.824029548553,56.222964445622125,702.046993994175,0.08008433185612161
156,20,88,187,3,0.016042780748663103,0.01945075996800135,0.0064835866560004505,20,88,594.4008845893425,68.46586184508362,662.8667464344255,0.10328751926893748
157,20,88,187,13,0.06951871657754011,0.03418631449395266,0.00262971649953482,20,88,609.2742999670836,67.38030755149154,676.654607518574,0.09957858381928178
158,20,88,187,6,0.03208556149732621,0.08897330553453142,0.014828884255755237,20,88,636.0295464207338,81.15085023405126,717.1803966547841,0.1131526330231156
159,20,88,187,5,0.026737967914438502,0.012335514777233412,0.0024671029554466824,20,88,600.912593751314,64.93708842718007,665.8496821784936,0.09752514743976773
160,20,88,187,7,0.0374331550802139,0.007786608415354236,0.0011123726307648908,20,88,626.9699601525729,60.050184028837144,687.0201441814094,0.08740672968241342
161,20,88,187,6,0.03208556149732621,0.037020688705585045,0.006170114784264174,20,88,602.9047718885838,53.95184321219217,656.8566151007752,0.08213640842136431
162,20,88,187,11,0.058823529411764705,0.07325493280726546,0.006659539346115042,20,88,653.207581714881,68.51373904355589,721.7213207584359,0.09493101710166577
163,20,88,187,8,0.0427807486631016,0.09790783421488436,0.012238479276860547,20,88,638.0025044213911,83.39904821338095,721.4015526347719,0.11560697077623823
164,20,88,187,6,0.03208556149732621,0.042635812115528145,0.007105968685921358,20,88,588.5307726044844,55.846816181815434,644.3775887862994,0.08666784375136984
165,20,88,187,4,0.0213903743315508,0.007867194885706466,0.001966798721426616,20,88,642.0643208940696,57.67803080948312,699.742351703552,0.08242752588729772
166,20,88,187,6,0.03208556149732621,0.021489502400993062,0.003581583733498843,20,88,610.4375162047015,59.76013612654912,670.1976523312497,0.08916792817563059
167,20,88,187,10,0.053475935828877004,0.04347912459799273,0.004347912459799273,20,88,617.6180114830164,64.89156652677949,682.5095780097956,0.09507788405842436
168,20,88,187,7,0.0374331550802139,0.03233972797207948,0.004619961138868497,20,88,663.708229582332,56.70042280349247,720.4086523858241,0.07870591589331138
169,20,88,187,8,0.0427807486631016,0.040298979078284815,0.005037372384785602,20,88,613.8568485403928,55.87603540864751,669.7328839490397,0.08343032983415392
170,20,88,187,5,0.026737967914438502,0.008230706075533662,0.0016461412151067324,20,88,640.9606926720614,47.86094074050446,688.8216334125665,0.06948234262531992
171,20,88,187,15,0.08021390374331551,0.030967362298982313,0.002064490819932154,20,88,601.4883498986626,68.73904777719406,670.2273976758555,0.10256078461662436
