rep,n_models,n_edges,eligible_triples,cyclic_triples,cycle_rate,weighted_cycle_intensity_sum,weighted_cycle_intensity_mean,gradient_energy,cyclic_residual_energy,total_energy,rho_cyc
73,20,69,74,11,0.14864864864864866,0.055910631314413574,0.005082784664946689,249.6847754067158,71.56198872685364,321.24676413356894,0.22276329823854468
74,20,66,68,4,0.058823529411764705,0.013132613808750821,0.0032831534521877053,376.57403630282295,75.51854482609518,452.09258112891854,0.16704221210071205
75,20,70,88,7,0.07954545454545454,0.037543142378686147,0.005363306054098021,330.12988811247413,61.30803489843309,391.43792301090735,0.15662262467278817
76,20,63,76,8,0.10526315789473684,0.04036196740601138,0.005045245925751424,324.60633367840455,73.42772975986222,398.034063438267,0.18447599465629771
77,20,70,78,4,0.05128205128205128,0.03310186689366414,0.008275466723416036,297.34111967509614,66.49214201373914,363.8332616888352,0.18275443455910825
78,19,61,67,3,0.04477611940298507,0.009712633084379469,0.0032375443614598236,350.9358928938127,90.9657324643037,441.901625358116,0.20585064015228569
79,20,64,79,8,0.10126582278481013,0.12869173800821587,0.016086467251026988,336.14128748398025,102.9351189186581,439.0764064026384,0.23443555020869272
80,20,64,60,1,0.016666666666666666,0.004222378606615059,0.004222378606615059,329.03762578362915,67.33507531693552,396.3727011005649,0.1698781856822469
81,21,55,38,3,0.07894736842105263,0.006366404987094642,0.002122134995698214,248.54436807638447,42.711270365138574,291.2556384415232,0.1466452996195434
82,21,56,46,3,0.06521739130434782,0.003298134233300291,0.0010993780777667635,256.9553154469954,44.20440855444943,301.1597240014446,0.14678061185312213
83,20,62,54,1,0.018518518518518517,0.002540322580645161,0.002540322580645161,301.4555383984974,82.04829668556896,383.5038350840665,0.21394387533982143
84,20,50,41,2,0.04878048780487805,0.0075776258042267895,0.0037888129021133947,312.47603799909336,60.803862586417814,373.279900585511,0.16289080256141159
85,18,55,49,3,0.061224489795918366,0.05988098746719436,0.019960329155731454,240.16040211216313,61.19673236390282,301.3571344760654,0.20307046146525934
86,20,60,54,3,0.05555555555555555,0.012414995604650777,0.004138331868216927,305.94767208191047,43.957476172743846,349.90514825465397,0.12562683456361287
87,20,58,56,4,0.07142857142857142,0.02324658954274516,0.00581164738568629,287.11875148432176,61.852449168132566,348.9712006524542,0.17724227401140868
88,20,60,57,2,0.03508771929824561,0.07860079575596818,0.03930039787798409,342.41262200417736,43.20956789514852,385.62218989932546,0.11205155986077786
89,19,56,44,3,0.06818181818181818,0.013010861874959239,0.004336953958319747,232.8674250562039,46.7785105303273,279.6459355865314,0.16727763424207728
90,20,57,63,5,0.07936507936507936,0.02593586757790712,0.005187173515581424,306.39504676776215,49.738284889561754,356.13333165732394,0.13966197619890455
91,20,55,45,2,0.044444444444444446,0.0015206090549064223,0.0007603045274532112,286.06546965899787,45.83674432579792,331.90221398479537,0.1381031592874452
92,21,62,59,2,0.03389830508474576,0.01730032419687592,0.00865016209843796,350.93843400696676,66.16932433307049,417.10775834003766,0.1586384405708595
93,20,61,54,3,0.05555555555555555,0.022108678303684248,0.007369559434561416,396.2066420353999,55.40264562193487,451.6092876573346,0.12267826888443549
94,18,52,52,2,0.038461538461538464,0.010016542597187757,0.005008271298593879,211.62218879558364,59.015784939831015,270.6379737354147,0.2180617306776282
95,19,47,35,2,0.05714285714285714,0.03647642679900745,0.018238213399503725,250.65565070293832,44.37790584859413,295.03355655153206,0.15041646912066717
96,21,69,82,7,0.08536585365853659,0.07298876868755165,0.010426966955364523,333.41659480573094,85.03948068573668,418.45607549146746,0.20322200026815163
